id,nij,alt,altij,choice,choicet,ptatt,cardays,taxidc,taxi80,taxi200,taxi300,taxi400,bikem,bikemw,bike30,bike30w,bike60,bike60w,scotm,scotmw,scot30,scot30w,scot60,scot60w,carpool,rtinfo,aiinfo,credit,points,subfee,gender,agecont,agez,agey,agex,ageb,agesilt,age1824,age2534,age3544,age4554,age5564,age65p,highed,mided,lowed,std,stduni,stdsec,carlic,motlic,othlic,nolic,ccars,cmot,cbike,cebike,cescot,cmic,hhinc,inc1,inc500,inc1250,inc3000,hhsize,hh15,hh1518,hh18,alone,couple,haskids,livpar,livrel,livsha,maasawar,prefsub,prefpayg,interest,fwt,ptw,scholar,volunt,caret,ret,unemp,wfhdays,wfhusr,phoncom,phonunc,appnav,apptra,apppay,cardusr,digpay,aftpay,worktyp,shoptyp,walktyp,mictyp,pttyp,cartyp,multmod,ptcost,fuelcost,parkcost,tollcost,rhcost,miccosts,maincost,currcost,postcode,postcend,ptappusr,rhappusr,nvappusr,mcappusr,csappusr,pkappusr,noappusr,pgchoice,prefno1,prefno2,prefno3,prefno4,prefno5,prefno6,prefno7,prefno8,prefno9,prefno10,prefno11,prefno12,prefno13,prefno14,maxwtp,travneed,trvneed1,trvneed2,trvneed3,trvneed4,hhneed,variable
224,2,maas,2,0,0,1,7,200,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,460,0,34,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,1,1,1,1,3,1625,0,0,1,0,2,0,0,2,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,7,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,15,250,0,0,25,0,175,290,4069,4035,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,1
224,2,current,1,1,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,290,0,34,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,1,1,1,1,3,1625,0,0,1,0,2,0,0,2,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,7,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,15,250,0,0,25,0,175,290,4069,4035,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,2
225,2,maas,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,10,0,34,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,1,1,1,1,3,2750,0,0,1,0,3,0,0,3,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,7,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,150,0,0,0,0,125,150,4133,4207,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,1
225,2,current,1,1,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,150,0,34,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,1,1,1,1,3,2750,0,0,1,0,3,0,0,3,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,7,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,150,0,0,0,0,125,150,4133,4207,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,2
226,2,maas,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,28,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,1,1,1,1,3,3250,0,0,0,1,2,0,0,2,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,7,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,5,350,25,25,25,0,75,430,4122,4208,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
226,2,current,1,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,430,0,28,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,1,1,1,1,3,3250,0,0,0,1,2,0,0,2,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,7,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,5,350,25,25,25,0,75,430,4122,4208,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
227,2,maas,2,1,1,1,0,400,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,310,1,31,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,2,3,1,1,2,4,1875,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,7,1,1,0,1,1,1,1,0,0,1,0,0,0,1,1,0,30,50,75,75,75,75,25,380,4559,4559,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
227,2,current,1,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,380,1,31,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,2,3,1,1,2,4,1875,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,7,1,1,0,1,1,1,1,0,0,1,0,0,0,1,1,0,30,50,75,75,75,75,25,380,4559,4559,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
228,2,maas,2,0,0,1,0,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,100,1,42,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,2,1,1,1,1,3,4250,0,0,0,1,2,0,0,2,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,7,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,15,50,0,0,25,0,75,90,4500,4000,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,1
228,2,current,1,1,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,90,1,42,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,2,1,1,1,1,3,4250,0,0,0,1,2,0,0,2,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,7,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,15,50,0,0,25,0,75,90,4500,4000,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,2
229,2,maas,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,30,0,50,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,3,2,1,1,1,3,1625,0,0,1,0,2,0,0,2,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,7,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,5,150,25,0,0,0,75,180,4506,4510,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
229,2,current,1,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,180,0,50,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,3,2,1,1,1,3,1625,0,0,1,0,2,0,0,2,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,7,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,5,150,25,0,0,0,75,180,4506,4510,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
230,2,maas,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,30,0,27,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,1,1,1,1,3,1125,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,7,1,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,5,50,25,25,25,25,75,155,4218,4218,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
230,2,current,1,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,155,0,27,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,1,1,1,1,3,1125,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,7,1,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,5,50,25,25,25,25,75,155,4218,4218,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
231,2,maas,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,43,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2,1,1,1,1,3,1125,0,1,0,0,4,0,1,3,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,5,150,25,75,25,25,125,305,4300,4285,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,1
231,2,current,1,1,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,305,0,43,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2,1,1,1,1,3,1125,0,1,0,0,4,0,1,3,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,5,150,25,75,25,25,125,305,4300,4285,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,2
232,2,maas,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30,0,29,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,1,2,1,1,4,2750,0,0,1,0,2,0,0,2,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,7,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,30,150,75,75,125,0,175,455,4127,4106,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
232,2,current,1,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,455,0,29,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,1,2,1,1,4,2750,0,0,1,0,2,0,0,2,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,7,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,30,150,75,75,125,0,175,455,4127,4106,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
233,2,maas,2,0,0,1,0,80,1,0,0,0,30,0,1,0,0,0,0,30,0,1,0,0,1,1,0,1,1,190,0,23,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,1,1,1,1,3,2750,0,0,1,0,3,1,0,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,250,0,0,0,0,225,250,4553,4553,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
233,2,current,1,1,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,250,0,23,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,1,1,1,1,3,2750,0,0,1,0,3,1,0,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,250,0,0,0,0,225,250,4553,4553,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
234,2,maas,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,30,0,27,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,3,1,2,1,1,4,1375,0,0,1,0,7,3,0,4,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,7,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,15,150,75,75,75,25,175,415,4215,4870,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
234,2,current,1,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,415,0,27,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,3,1,2,1,1,4,1375,0,0,1,0,7,3,0,4,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,7,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,15,150,75,75,75,25,175,415,4215,4870,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
235,2,maas,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,28,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,4,1,1,1,1,3,9,0,0,0,0,7,1,1,5,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,7,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,50,0,25,0,0,75,75,4508,4508,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1
235,2,current,1,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,75,0,28,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,4,1,1,1,1,3,9,0,0,0,0,7,1,1,5,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,7,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,50,0,25,0,0,75,75,4508,4508,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
236,2,maas,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,30,0,1,0,0,0,0,0,1,1,1,90,0,45,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,2,1,2,1,1,4,1375,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,7,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,5,150,0,0,0,25,125,180,4021,4019,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
236,2,current,1,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,180,0,45,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,2,1,2,1,1,4,1375,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,7,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,5,150,0,0,0,25,125,180,4021,4019,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
237,2,maas,2,0,0,1,1,300,0,0,1,0,60,0,0,0,1,0,60,0,0,0,1,0,1,1,0,1,0,430,0,49,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,2,1,1,1,1,3,450,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,250,0,0,0,0,75,250,4341,4341,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1
237,2,current,1,1,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,250,0,49,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,2,1,1,1,1,3,450,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,250,0,0,0,0,75,250,4341,4341,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,2
238,2,maas,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,0,46,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,4,1,1,1,1,3,3250,0,0,0,1,6,2,1,3,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,15,350,225,0,0,0,75,590,4154,4154,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
238,2,current,1,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,590,0,46,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,4,1,1,1,1,3,3250,0,0,0,1,6,2,1,3,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,15,350,225,0,0,0,75,590,4154,4154,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
239,2,maas,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,0,43,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,2,1,1,1,1,3,575,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,7,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,150,0,0,0,0,75,150,4313,4313,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
239,2,current,1,1,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,150,0,43,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,2,1,1,1,1,3,575,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,7,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,150,0,0,0,0,75,150,4313,4313,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
240,2,maas,2,1,1,0,10,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,490,0,31,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,3,1,3,1,1,5,2750,0,0,1,0,6,4,0,2,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,450,25,25,25,25,125,550,4019,4019,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
240,2,current,1,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,550,0,31,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,3,1,3,1,1,5,2750,0,0,1,0,6,4,0,2,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,450,25,25,25,25,125,550,4019,4019,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
241,2,maas,2,1,1,1,1,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,160,1,39,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,2,1,1,1,1,3,3750,0,0,0,1,2,0,0,2,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,7,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,30,150,25,0,75,0,175,280,4032,4000,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
241,2,current,1,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,280,1,39,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,2,1,1,1,1,3,3750,0,0,0,1,2,0,0,2,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,7,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,30,150,25,0,75,0,175,280,4032,4000,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
242,2,maas,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,40,1,27,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,1,1,1,1,3,2750,0,0,1,0,2,0,0,2,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,7,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,15,150,75,25,75,125,75,465,4300,4300,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1
242,2,current,1,1,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,465,1,27,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,1,1,1,1,3,2750,0,0,1,0,2,0,0,2,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,7,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,15,150,75,25,75,125,75,465,4300,4300,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2
243,2,maas,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,61,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2,1,1,1,1,3,2750,0,0,1,0,3,0,0,3,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,7,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,5,50,25,25,25,25,125,155,4213,4213,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
243,2,current,1,1,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,155,1,61,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2,1,1,1,1,3,2750,0,0,1,0,3,0,0,3,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,7,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,5,50,25,25,25,25,125,155,4213,4213,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
244,2,maas,2,0,0,0,0,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,1,59,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,3,1,3,1,1,5,2750,0,0,1,0,2,0,0,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,7,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,5,50,25,25,0,0,25,105,4124,4124,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,1
244,2,current,1,1,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,105,1,59,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,3,1,3,1,1,5,2750,0,0,1,0,2,0,0,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,7,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,5,50,25,25,0,0,25,105,4124,4124,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,2
245,2,maas,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,1,54,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,3,2,6,1,1,8,450,1,0,0,0,3,0,0,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,150,0,0,0,0,125,150,4165,4152,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1
245,2,current,1,1,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,150,1,54,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,3,2,6,1,1,8,450,1,0,0,0,3,0,0,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,150,0,0,0,0,125,150,4165,4152,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,2
